review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV001602,BKG008246,CUST0205,FLT00345,2024-11-23,3,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001603,BKG007215,CUST0183,FLT00303,2024-12-02,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001604,BKG000727,CUST0257,FLT00031,2024-12-24,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001605,BKG002737,CUST0183,FLT00116,2024-11-15,2,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001606,BKG011363,CUST0150,FLT00476,2025-01-01,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001607,BKG001914,CUST0152,FLT00080,2024-11-20,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001608,BKG009789,CUST0270,FLT00409,2024-12-14,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001609,BKG010107,CUST0160,FLT00422,2025-01-26,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001610,BKG007658,CUST0217,FLT00322,2024-12-19,4,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001611,BKG002467,CUST0146,FLT00104,2024-11-15,1,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001612,BKG010930,CUST0185,FLT00458,2024-11-30,5,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001613,BKG009042,CUST0197,FLT00379,2024-12-12,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001614,BKG010302,CUST0004,FLT00430,2025-01-13,3,Great value for money on this West African route.,0.4,positive,Economy
REV001615,BKG007313,CUST0242,FLT00307,2025-01-19,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001616,BKG008195,CUST0176,FLT00343,2024-12-13,1,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001617,BKG007907,CUST0199,FLT00332,2025-01-03,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001618,BKG004877,CUST0130,FLT00207,2024-11-16,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Premium Economy
REV001619,BKG007288,CUST0203,FLT00306,2024-12-02,5,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001620,BKG000893,CUST0175,FLT00037,2024-11-11,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001621,BKG010223,CUST0058,FLT00426,2025-01-04,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001622,BKG011353,CUST0009,FLT00476,2024-12-09,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Business
REV001623,BKG010569,CUST0261,FLT00441,2025-01-23,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001624,BKG004676,CUST0089,FLT00199,2024-12-19,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV001625,BKG001934,CUST0102,FLT00081,2025-01-02,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001626,BKG001381,CUST0172,FLT00058,2024-11-26,5,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Premium Economy
REV001627,BKG001291,CUST0210,FLT00054,2024-12-23,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Business
REV001628,BKG001641,CUST0258,FLT00068,2024-11-24,5,Great value for money on this West African route.,0.4,positive,Economy
REV001629,BKG007491,CUST0009,FLT00315,2024-12-03,5,Great value for money on this West African route.,0.4,positive,Economy
REV001630,BKG010875,CUST0047,FLT00454,2024-12-29,5,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001631,BKG009180,CUST0212,FLT00385,2024-12-15,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001632,BKG001219,CUST0236,FLT00051,2024-12-08,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001633,BKG005017,CUST0053,FLT00212,2025-01-03,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001634,BKG006882,CUST0170,FLT00289,2025-01-05,1,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001635,BKG009548,CUST0053,FLT00399,2025-01-02,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001636,BKG009753,CUST0220,FLT00408,2025-01-15,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV001637,BKG009611,CUST0112,FLT00402,2025-01-06,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001638,BKG000955,CUST0163,FLT00040,2024-11-11,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001639,BKG009176,CUST0268,FLT00385,2025-01-08,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001640,BKG007292,CUST0280,FLT00306,2024-11-21,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001641,BKG000975,CUST0156,FLT00040,2024-11-15,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Business
REV001642,BKG004134,CUST0142,FLT00174,2024-11-23,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV001643,BKG005371,CUST0300,FLT00226,2024-12-11,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001644,BKG003973,CUST0083,FLT00167,2024-11-17,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001645,BKG005296,CUST0037,FLT00223,2024-11-16,2,Great value for money on this West African route.,0.4,positive,Economy
REV001646,BKG009106,CUST0296,FLT00382,2025-01-01,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001647,BKG008229,CUST0002,FLT00345,2025-01-20,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001648,BKG009904,CUST0297,FLT00414,2025-01-16,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001649,BKG003021,CUST0254,FLT00127,2024-12-06,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001650,BKG008988,CUST0185,FLT00377,2024-12-15,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001651,BKG004037,CUST0085,FLT00170,2025-01-03,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001652,BKG005069,CUST0083,FLT00214,2024-11-30,4,Great value for money on this West African route.,0.4,positive,Economy
REV001653,BKG005234,CUST0093,FLT00221,2024-12-20,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001654,BKG011304,CUST0062,FLT00474,2024-12-18,1,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001655,BKG009517,CUST0091,FLT00398,2024-12-04,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV001656,BKG000318,CUST0077,FLT00013,2024-11-22,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Business
REV001657,BKG002397,CUST0258,FLT00100,2025-01-05,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001658,BKG002163,CUST0226,FLT00091,2024-12-14,4,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001659,BKG002746,CUST0257,FLT00116,2024-12-18,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001660,BKG001592,CUST0164,FLT00066,2024-11-19,5,Great value for money on this West African route.,0.4,positive,Economy
REV001661,BKG011304,CUST0062,FLT00474,2024-12-18,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001662,BKG006184,CUST0278,FLT00261,2024-12-29,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001663,BKG003931,CUST0063,FLT00166,2024-12-08,4,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001664,BKG010189,CUST0066,FLT00425,2024-12-08,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001665,BKG001313,CUST0018,FLT00055,2024-12-20,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001666,BKG009478,CUST0152,FLT00397,2024-12-09,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001667,BKG004312,CUST0006,FLT00181,2024-12-16,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001668,BKG007315,CUST0191,FLT00307,2024-12-26,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001669,BKG002384,CUST0004,FLT00100,2025-01-04,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001670,BKG003240,CUST0003,FLT00136,2024-12-09,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001671,BKG002140,CUST0229,FLT00090,2024-11-30,2,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001672,BKG001705,CUST0113,FLT00071,2024-12-03,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Premium Economy
REV001673,BKG006925,CUST0026,FLT00290,2025-01-06,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001674,BKG000363,CUST0097,FLT00015,2024-12-24,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Business
REV001675,BKG002605,CUST0075,FLT00110,2024-12-05,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001676,BKG009909,CUST0137,FLT00414,2025-01-13,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001677,BKG004287,CUST0277,FLT00180,2024-11-17,5,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001678,BKG003739,CUST0011,FLT00158,2024-12-31,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001679,BKG002470,CUST0097,FLT00104,2025-01-05,1,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001680,BKG004796,CUST0232,FLT00203,2024-12-31,3,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV001681,BKG006151,CUST0158,FLT00260,2024-12-16,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001682,BKG000557,CUST0153,FLT00024,2024-12-05,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001683,BKG009018,CUST0106,FLT00378,2024-11-27,1,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV001684,BKG002809,CUST0284,FLT00119,2024-12-10,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001685,BKG005151,CUST0060,FLT00218,2024-12-30,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001686,BKG007562,CUST0092,FLT00318,2025-01-02,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001687,BKG002720,CUST0210,FLT00115,2024-11-22,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001688,BKG006507,CUST0278,FLT00274,2024-12-11,4,Flight was fine but the wifi was not working.,0.4167,positive,Premium Economy
REV001689,BKG003742,CUST0140,FLT00158,2024-12-02,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001690,BKG009767,CUST0012,FLT00408,2025-01-12,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001691,BKG003999,CUST0165,FLT00168,2024-12-21,1,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001692,BKG010322,CUST0158,FLT00430,2025-01-11,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001693,BKG002404,CUST0012,FLT00101,2025-01-05,1,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001694,BKG008781,CUST0005,FLT00367,2024-12-24,5,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001695,BKG010205,CUST0026,FLT00426,2025-01-18,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001696,BKG009740,CUST0024,FLT00407,2025-01-06,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001697,BKG000295,CUST0229,FLT00012,2024-12-24,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Business
REV001698,BKG010178,CUST0040,FLT00425,2025-01-24,5,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001699,BKG005344,CUST0103,FLT00225,2024-12-30,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Business
REV001700,BKG011310,CUST0006,FLT00474,2024-12-12,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001701,BKG009883,CUST0125,FLT00413,2024-12-28,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001702,BKG001137,CUST0205,FLT00048,2024-12-28,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001703,BKG002065,CUST0214,FLT00087,2024-11-08,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001704,BKG007010,CUST0222,FLT00294,2024-12-12,4,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001705,BKG004544,CUST0198,FLT00193,2024-12-22,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001706,BKG001008,CUST0047,FLT00043,2024-12-05,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Premium Economy
REV001707,BKG005446,CUST0018,FLT00229,2025-01-13,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV001708,BKG010707,CUST0144,FLT00447,2025-01-01,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001709,BKG005353,CUST0007,FLT00226,2024-12-17,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001710,BKG009440,CUST0211,FLT00395,2025-01-10,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001711,BKG001436,CUST0277,FLT00060,2024-12-26,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Business
REV001712,BKG000572,CUST0137,FLT00024,2024-12-24,2,Great value for money on this West African route.,0.4,positive,Economy
REV001713,BKG002383,CUST0066,FLT00100,2024-12-04,4,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001714,BKG009438,CUST0125,FLT00395,2024-12-28,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001715,BKG010277,CUST0267,FLT00429,2025-01-12,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001716,BKG005085,CUST0051,FLT00215,2024-12-18,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001717,BKG000278,CUST0184,FLT00012,2024-12-25,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001718,BKG007060,CUST0163,FLT00296,2025-01-16,5,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001719,BKG001888,CUST0145,FLT00079,2024-11-10,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001720,BKG001266,CUST0162,FLT00053,2024-12-02,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001721,BKG007492,CUST0170,FLT00315,2024-12-08,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001722,BKG001041,CUST0050,FLT00044,2025-01-01,3,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001723,BKG009110,CUST0290,FLT00382,2024-12-19,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001724,BKG008074,CUST0229,FLT00338,2024-12-06,5,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001725,BKG009078,CUST0296,FLT00381,2025-01-07,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001726,BKG002753,CUST0070,FLT00117,2024-11-30,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV001727,BKG008214,CUST0161,FLT00344,2025-01-03,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001728,BKG004570,CUST0184,FLT00194,2024-11-23,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001729,BKG011384,CUST0172,FLT00477,2024-12-10,1,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV001730,BKG006354,CUST0071,FLT00268,2024-12-04,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001731,BKG002354,CUST0263,FLT00099,2024-11-14,4,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001732,BKG007438,CUST0176,FLT00313,2024-11-21,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV001733,BKG004800,CUST0020,FLT00203,2025-01-06,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001734,BKG000687,CUST0244,FLT00029,2024-11-15,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001735,BKG008477,CUST0234,FLT00355,2024-11-27,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV001736,BKG004812,CUST0142,FLT00204,2024-11-20,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001737,BKG008955,CUST0158,FLT00375,2024-12-10,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001738,BKG005347,CUST0300,FLT00225,2024-12-11,1,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Premium Economy
REV001739,BKG005044,CUST0127,FLT00213,2024-12-19,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Business
REV001740,BKG002429,CUST0117,FLT00102,2024-12-14,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001741,BKG010700,CUST0270,FLT00446,2025-01-03,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001742,BKG005127,CUST0019,FLT00217,2025-01-04,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001743,BKG008221,CUST0008,FLT00344,2024-11-24,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001744,BKG009099,CUST0061,FLT00381,2024-12-25,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001745,BKG011297,CUST0111,FLT00473,2025-01-13,4,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV001746,BKG007814,CUST0154,FLT00328,2024-12-28,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Premium Economy
REV001747,BKG011187,CUST0205,FLT00469,2025-01-24,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001748,BKG010699,CUST0277,FLT00446,2025-01-25,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001749,BKG009646,CUST0113,FLT00403,2024-12-24,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001750,BKG003357,CUST0171,FLT00141,2024-11-20,1,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001751,BKG008708,CUST0139,FLT00364,2024-12-21,4,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Business
REV001752,BKG007267,CUST0180,FLT00305,2024-12-16,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001753,BKG006541,CUST0095,FLT00275,2025-01-16,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001754,BKG000039,CUST0110,FLT00002,2024-11-13,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001755,BKG003343,CUST0264,FLT00140,2024-12-18,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001756,BKG009079,CUST0298,FLT00381,2025-01-20,2,45 minute delay at departure but courteous staff.,0.6,positive,Business
REV001757,BKG002845,CUST0170,FLT00120,2025-01-06,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001758,BKG010397,CUST0238,FLT00434,2024-12-20,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001759,BKG001099,CUST0279,FLT00046,2024-12-07,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001760,BKG007028,CUST0060,FLT00295,2024-12-07,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001761,BKG001824,CUST0079,FLT00076,2024-11-30,5,Great value for money on this West African route.,0.4,positive,Economy
REV001762,BKG011394,CUST0012,FLT00477,2024-12-06,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001763,BKG003156,CUST0133,FLT00133,2025-01-05,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001764,BKG003094,CUST0172,FLT00130,2024-12-24,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV001765,BKG005659,CUST0250,FLT00238,2025-01-05,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Premium Economy
REV001766,BKG003779,CUST0243,FLT00160,2025-01-07,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV001767,BKG002897,CUST0265,FLT00122,2024-11-27,4,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001768,BKG000989,CUST0038,FLT00042,2024-11-10,4,Great value for money on this West African route.,0.4,positive,Economy
REV001769,BKG004117,CUST0299,FLT00173,2024-11-12,3,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001770,BKG006447,CUST0229,FLT00271,2024-12-31,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001771,BKG004180,CUST0190,FLT00176,2024-12-31,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001772,BKG001683,CUST0153,FLT00070,2024-12-31,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001773,BKG005627,CUST0028,FLT00237,2024-12-27,4,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV001774,BKG007425,CUST0213,FLT00312,2024-12-08,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001775,BKG000934,CUST0151,FLT00039,2024-12-17,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001776,BKG003599,CUST0091,FLT00151,2025-01-02,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001777,BKG011426,CUST0182,FLT00479,2024-12-24,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001778,BKG001981,CUST0255,FLT00083,2024-12-03,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001779,BKG010048,CUST0076,FLT00419,2024-12-04,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001780,BKG003057,CUST0055,FLT00129,2024-12-04,4,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001781,BKG008985,CUST0155,FLT00377,2024-11-26,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Business
REV001782,BKG000792,CUST0019,FLT00033,2024-11-04,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001783,BKG010002,CUST0111,FLT00418,2024-11-29,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001784,BKG005391,CUST0160,FLT00227,2024-12-12,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001785,BKG006636,CUST0039,FLT00279,2024-12-09,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001786,BKG002256,CUST0111,FLT00095,2024-12-27,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001787,BKG003611,CUST0180,FLT00152,2024-11-27,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001788,BKG001608,CUST0125,FLT00067,2024-11-09,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001789,BKG005180,CUST0127,FLT00219,2024-11-24,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001790,BKG006574,CUST0208,FLT00276,2024-12-29,4,Great value for money on this West African route.,0.4,positive,Economy
REV001791,BKG000985,CUST0274,FLT00042,2024-11-07,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001792,BKG005777,CUST0041,FLT00243,2024-12-08,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001793,BKG003677,CUST0121,FLT00156,2025-01-06,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001794,BKG003381,CUST0206,FLT00142,2024-12-12,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001795,BKG008712,CUST0067,FLT00364,2024-12-18,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV001796,BKG008783,CUST0294,FLT00367,2025-01-05,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001797,BKG001051,CUST0067,FLT00045,2024-11-24,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001798,BKG003634,CUST0297,FLT00153,2024-12-17,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001799,BKG006343,CUST0077,FLT00267,2024-12-30,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001800,BKG000960,CUST0026,FLT00040,2024-11-17,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001801,BKG006060,CUST0293,FLT00256,2025-01-12,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001802,BKG008885,CUST0257,FLT00371,2025-01-04,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001803,BKG005656,CUST0055,FLT00238,2024-12-27,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001804,BKG004474,CUST0246,FLT00188,2024-12-27,3,Flight was fine but the wifi was not working.,0.4167,positive,Premium Economy
REV001805,BKG002947,CUST0018,FLT00124,2024-11-30,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001806,BKG007726,CUST0048,FLT00325,2024-11-27,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001807,BKG000527,CUST0214,FLT00023,2024-12-22,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001808,BKG003225,CUST0247,FLT00135,2025-01-03,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001809,BKG010446,CUST0079,FLT00436,2025-01-11,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001810,BKG001876,CUST0195,FLT00079,2024-12-05,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001811,BKG001764,CUST0216,FLT00074,2024-12-12,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001812,BKG008713,CUST0055,FLT00364,2025-01-20,5,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001813,BKG005798,CUST0161,FLT00243,2024-11-20,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001814,BKG009209,CUST0054,FLT00386,2025-01-20,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV001815,BKG007100,CUST0119,FLT00297,2025-01-09,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001816,BKG005110,CUST0290,FLT00216,2024-11-21,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
